,text
2238,Four - We must overcome the operational and logistical challenges on testing and PPE with supply able to meet future demand. - 5/6
2239,Three - We must be sure that the infection rate is falling to manageable levels. - 4/6
2240,Two - We must see a sustained and consistent fall in deaths. - 3/6
2241,One - We must be sure that the NHS has sufficient capacity to provide critical care and specialist treatment right across the UK. - 2/6
2242,There are five key tests that we must satisfy before we can adjust the current measures. - 1/6
2243,"We must continue to follow the rules on social distancing, and stay at home to protect our NHS. https://t.co/cTkRMPkZ2T"
2244,Thank you for all that you are doing to save lives and protect our NHS. Let’s keep going. https://t.co/mpQ3PSbcix
2245,"Thank you for all the wonderful messages you sent me when I was unwell, and for all you are doing to keep yourselves and others safe. https://t.co/BSyXjUctZ0"
2246,"I can confirm that we are past the peak of this disease. 

We are past the peak and we are on the downward slope.
 
And we have so many reasons to be hopeful for the long term. 

But we can only defeat coronavirus by our collective discipline and working together."
2247,"Keeping the R down is going to be absolutely vital to our recovery, and we can only do it by our collective discipline and working together. https://t.co/DIRkoc4pp3"
2248,"Tonight I proudly clapped outside 10 Downing Street for our fantastic NHS and carers. Thank you all for everything you are doing. 

#ThankYouNHS https://t.co/MB0JoJNeGC"
2249,"At today’s press conference I was asked about mental health, which is a huge concern at this time. If you or a loved one are struggling, there is help available: https://t.co/tHBIQW32xB"
2250,"3/3: But I must ask you to keep going in the way that you have kept going so far, so we can protect our NHS and save lives."
2251,"2/3: So let me say directly also to British business, to the shopkeepers, to the entrepreneurs, to the hospitality sector, to everyone on whom our economy depends: I understand your impatience, I share your anxiety."
2252,"1/3: I know how hard and how stressful it has been to give up even temporarily those ancient and basic freedoms, not seeing friends, not seeing loved ones, working from home, managing the kids, worrying about your job and your firm."
2253,"Captain Tom - today, on your 100th birthday, allow me to express the admiration and gratitude of a whole nation for your heroic fundraising mission. https://t.co/4sYkyGIQhb"
2254,Happy Birthday Tom and thank you for your warm wishes! https://t.co/xWl76cCQ8U
2255,"I want to congratulate all the new police recruits who have graduated in the last six months, who are now keeping our streets and communities safe. 

In these challenging times, your professionalism, devotion and personal courage is an inspiration to us all. https://t.co/IoJILT5jlB"
2256,"RT @10DowningStreet: Thank you to everyone across the country who is following the rules and helping us beat #coronavirus. 

#StayHomeSaveL…"
2257,I want to wish @captaintommoore a very special 100th Birthday. Thank you on behalf of the whole country. https://t.co/YqJxtHLCav
2258,"We’ve got to keep going.
 
Follow the guidance on social distancing, and stay at home to protect our NHS and save lives. https://t.co/N2gfpmQcDM"
2259,This morning I took part in a minute’s silence to remember those workers who have tragically died in the coronavirus pandemic. The nation will not forget you. https://t.co/6yV5PCINyM
2260,"If you can keep going in the way that you have kept going so far, and if we can show the same spirit of unity and determination as we have all shown in the past six weeks, then I have absolutely no doubt that we will beat this together. https://t.co/YrS905v0Uz"
2261,We cannot throw away all the effort and sacrifice of the British people and risk a second major outbreak. https://t.co/cf8gMiPaqt
2262,RT @10DowningStreet: WATCH LIVE: PM @BorisJohnson makes a statement outside 10 Downing Street https://t.co/rTLBCBzvDo
2263,"It is hard to find the words to express my debt to the NHS for saving my life.

The efforts of millions of people across this country to stay home are worth it. Together we will overcome this challenge, as we have overcome so many challenges in the past. #StayHomeSaveLives https://t.co/HK7Ch8BMB5"
2264,"I’d like to say thank you to all the brilliant NHS staff taking care of me and others in this difficult time. You are the best of Britain. 

Stay safe everyone, and please remember to stay at home to protect the NHS and save lives."
2265,"Last night, on the advice of my doctor, I went into hospital for some routine tests as I’m still experiencing coronavirus symptoms. I’m in good spirits and keeping in touch with my team, as we work together to fight this virus and keep everyone safe."
2266,"Thank you for doing your bit in the fight against #coronavirus. 

Stay home, protect the NHS and save lives. 
 
#StayHomeSaveLives https://t.co/5p2dsucMbK"
2267,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (5 April 2020)

Speakers:
🔵 @MattHancock, Health Secretary 
🔵 Dr Jenny Harri…"
2268,"We can beat this together. 

#StayHomeSaveLives https://t.co/uXZzNUXhJ8"
2269,"RT @10DowningStreet: You might catch more than the sun at the beach today.

Don't put lives at risk.

#StayHomeSaveLives https://t.co/gzj2l…"
2270,"Thank you to everyone who is saving lives by staying at home this weekend. 

I know it's tough, but if we all work together and follow the guidance we will beat #coronavirus.

#StayHomeSaveLives"
2271,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (4 April 2020)

Speakers:
🔵 @michaelgove, Chancellor of the Duchy of Lancast…"
2272,"RT @10DowningStreet: Don't put lives at risk this weekend.

#StayHomeSaveLives https://t.co/3SYo1MtEww"
2273,I have just spoken to @Keir_Starmer &amp; congratulated him on becoming Labour leader. We agreed on the importance of all party leaders continuing to work constructively together through this national emergency. I have invited him and other opposition leaders to a briefing next week.
2274,"RT @10DowningStreet: Don’t be tempted to meet friends at the park this weekend. 

Do your bit to protect the NHS and save lives by staying…"
2275,I have written to all leaders of opposition parties to invite them to work together at this moment of national emergency. https://t.co/HgEsMo3DO2
2276,"This country has made a huge effort, a huge sacrifice, and done absolutely brilliantly well in delaying the spread of the virus. 

But in this fine weather, please don't be tempted to break the regulations. I urge everyone to stay at home, protect the NHS and save lives."
2277,"RT @10DowningStreet: If you go out this weekend, you might catch more than the sun. 

#Coronavirus #StayHomeSaveLives https://t.co/4IOkmhCN…"
2278,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (3 April 2020)

Speakers: 
🔵 @MattHancock, Health Secretary 
🔵 Prof Jonathan…"
2279,"We must now come together to protect our NHS and to save many, many thousands of lives. 

#StayHomeSaveLives https://t.co/SeVMKTVpJB"
2280,"Another quick update from me on our campaign against #coronavirus.

You are saving lives by staying at home, so I urge you to stick with it this weekend, even if we do have some fine weather.

#StayHomeSaveLives https://t.co/4GHmJhxXQ0"
2281,"Thank you to everyone involved in building the new NHS Nightingale Hospital over the past fortnight.

This immense effort means we will have an extra 4,000 beds to care for #coronavirus patients. https://t.co/wbLOSmtaAP"
2282,Thank you to the NHS and all of our critical workers for all you are doing to fight #coronavirus. You really are an inspiration. #ClapForOurCarers #ThankYouThursday #ClapForKeyWorkers https://t.co/SRm2cAkAnQ
2283,"Stay at home, protect the NHS, save lives. 

#StayHomeSaveLives https://t.co/3w3D8UcuUT"
2284,"Yesterday's data showed more people were using transport than in previous days. 

Please do not leave your house unless absolutely necessary. It really will save lives. 

#StayHomeSavesLives"
